seq,receive_time_ms,send_timestamp_ms,delay_ms,jitter_ms,cumulative_loss,payload_bytes
2647,1785044617704,1785044617704,0,0.224,0,40
2648,1785044617704,1785044617704,0,0.210,0,40
2649,1785044617706,1785044617704,2,0.322,0,40
2650,1785044617706,1785044617706,0,0.426,0,40
2651,1785044617706,1785044617706,0,0.400,0,40
2652,1785044617706,1785044617706,0,0.375,0,40
2653,1785044617831,1785044617831,0,0.351,0,40
2654,1785044617833,1785044617831,2,0.454,0,40
2655,1785044617833,1785044617831,2,0.426,0,40
2656,1785044617833,1785044617831,2,0.399,0,40
2657,1785044617833,1785044617833,0,0.499,0,40
2658,1785044617833,1785044617833,0,0.468,0,40
2659,1785044617833,1785044617833,0,0.439,0,40
2660,1785044617833,1785044617833,0,0.412,0,40
2661,1785044617834,1785044617833,1,0.448,0,40
2662,1785044617834,1785044617834,0,0.483,0,40
2663,1785044617834,1785044617834,0,0.453,0,40
2664,1785044617834,1785044617834,0,0.424,0,40
2665,1785044617959,1785044617959,0,0.398,0,40
2666,1785044617960,1785044617959,1,0.435,0,40
2667,1785044617960,1785044617959,1,0.408,0,40
2668,1785044617960,1785044617960,0,0.445,0,40
2669,1785044617960,1785044617960,0,0.417,0,40
2670,1785044617960,1785044617960,0,0.391,0,40
2671,1785044617960,1785044617960,0,0.367,0,40
2672,1785044617960,1785044617960,0,0.344,0,40
2673,1785044617960,1785044617960,0,0.322,0,40
2674,1785044617960,1785044617960,0,0.302,0,40
2675,1785044617961,1785044617960,1,0.346,0,40
2676,1785044617961,1785044617960,1,0.324,0,40
2677,1785044617961,1785044617961,0,0.366,0,40
2678,1785044618086,1785044618086,0,0.344,0,40
2679,1785044618086,1785044618086,0,0.322,0,40
2680,1785044618087,1785044618086,1,0.364,0,40
2681,1785044618087,1785044618086,1,0.342,0,40
2682,1785044618087,1785044618087,0,0.383,0,40
2683,1785044618087,1785044618087,0,0.359,0,40
2684,1785044618087,1785044618087,0,0.336,0,40
2685,1785044618087,1785044618087,0,0.315,0,40
2686,1785044618087,1785044618087,0,0.296,0,40
2687,1785044618089,1785044618087,2,0.402,0,40
2688,1785044618089,1785044618089,0,0.502,0,40
2689,1785044618089,1785044618089,0,0.471,0,40
2690,1785044618215,1785044618214,1,0.504,0,40
2691,1785044618215,1785044618215,0,0.535,0,40
2692,1785044618215,1785044618215,0,0.501,0,40
2693,1785044618215,1785044618215,0,0.470,0,40
2694,1785044618215,1785044618215,0,0.441,0,40
2695,1785044618216,1785044618215,1,0.476,0,40
2696,1785044618216,1785044618216,0,0.508,0,40
2697,1785044618216,1785044618216,0,0.477,0,40
2698,1785044618216,1785044618216,0,0.447,0,40
2699,1785044618216,1785044618216,0,0.419,0,40
2700,1785044618217,1785044618216,1,0.455,0,40
2701,1785044618217,1785044618216,1,0.427,0,40
2702,1785044618217,1785044618217,0,0.463,0,40
2703,1785044618342,1785044618342,0,0.434,0,40
2704,1785044618342,1785044618342,0,0.407,0,40
2705,1785044618342,1785044618342,0,0.381,0,40
2706,1785044618343,1785044618342,1,0.420,0,40
2707,1785044618343,1785044618342,1,0.394,0,40
2708,1785044618343,1785044618343,0,0.432,0,40
2709,1785044618343,1785044618343,0,0.405,0,40
2710,1785044618343,1785044618343,0,0.379,0,40
2711,1785044618343,1785044618343,0,0.356,0,40
2712,1785044618344,1785044618343,1,0.396,0,40
2713,1785044618344,1785044618344,0,0.434,0,40
2714,1785044618344,1785044618344,0,0.406,0,40
2715,1785044618469,1785044618469,0,0.381,0,40
2716,1785044618469,1785044618469,0,0.357,0,40
2717,1785044618469,1785044618469,0,0.335,0,40
2718,1785044618469,1785044618469,0,0.314,0,40
2719,1785044618470,1785044618469,1,0.357,0,40
2720,1785044618470,1785044618470,0,0.397,0,40
2721,1785044618470,1785044618470,0,0.372,0,40
2722,1785044618470,1785044618470,0,0.349,0,40
2723,1785044618471,1785044618470,1,0.390,0,40
2724,1785044618471,1785044618470,1,0.365,0,40
2725,1785044618471,1785044618471,0,0.405,0,40
2726,1785044618471,1785044618471,0,0.380,0,40
2727,1785044618471,1785044618471,0,0.356,0,40
2728,1785044618597,1785044618596,1,0.396,0,40
2729,1785044618597,1785044618597,0,0.434,0,40
2730,1785044618597,1785044618597,0,0.407,0,40
2731,1785044618597,1785044618597,0,0.381,0,40
2732,1785044618597,1785044618597,0,0.358,0,40
2733,1785044618597,1785044618597,0,0.335,0,40
2734,1785044618598,1785044618597,1,0.377,0,40
2735,1785044618598,1785044618598,0,0.416,0,40
2736,1785044618598,1785044618598,0,0.390,0,40
2737,1785044618598,1785044618598,0,0.365,0,40
2738,1785044618598,1785044618598,0,0.343,0,40
2739,1785044618599,1785044618598,1,0.384,0,40
2740,1785044618725,1785044618725,0,0.422,0,40
2741,1785044618725,1785044618725,0,0.396,0,40
2742,1785044618725,1785044618725,0,0.371,0,40
2743,1785044618725,1785044618725,0,0.348,0,40
2744,1785044618725,1785044618725,0,0.326,0,40
2745,1785044618725,1785044618725,0,0.306,0,40
2746,1785044618725,1785044618725,0,0.287,0,40
2747,1785044618725,1785044618725,0,0.269,0,40
2748,1785044618725,1785044618725,0,0.252,0,40
2749,1785044618726,1785044618726,0,0.236,0,40
2750,1785044618726,1785044618726,0,0.221,0,40
2751,1785044618726,1785044618726,0,0.208,0,40
2752,1785044618726,1785044618726,0,0.195,0,40
2753,1785044618726,1785044618726,0,0.182,0,40
2754,1785044618726,1785044618726,0,0.171,0,40
2755,1785044618726,1785044618726,0,0.160,0,40
2756,1785044618851,1785044618851,0,0.150,0,40
2757,1785044618851,1785044618851,0,0.141,0,40
2758,1785044618853,1785044618851,2,0.257,0,40
2759,1785044618853,1785044618853,0,0.366,0,40
2760,1785044618854,1785044618853,1,0.406,0,40
2761,1785044618854,1785044618854,0,0.443,0,40
2762,1785044618854,1785044618854,0,0.415,0,40
2763,1785044618854,1785044618854,0,0.389,0,40
2764,1785044618854,1785044618854,0,0.365,0,40
2765,1785044618979,1785044618979,0,0.342,0,40
2766,1785044618979,1785044618979,0,0.321,0,40
2767,1785044618979,1785044618979,0,0.301,0,40
2768,1785044618979,1785044618979,0,0.282,0,40
2769,1785044618979,1785044618979,0,0.264,0,40
2770,1785044618979,1785044618979,0,0.248,0,40
2771,1785044618981,1785044618979,2,0.357,0,40
2772,1785044618981,1785044618981,0,0.460,0,40
2773,1785044618981,1785044618981,0,0.431,0,40
2774,1785044618981,1785044618981,0,0.404,0,40
2775,1785044618981,1785044618981,0,0.379,0,40
2776,1785044618982,1785044618981,1,0.418,0,40
2777,1785044618982,1785044618981,1,0.392,0,40
2778,1785044618982,1785044618982,0,0.430,0,40
2779,1785044618982,1785044618982,0,0.403,0,40
2780,1785044618982,1785044618982,0,0.378,0,40
2781,1785044619107,1785044619107,0,0.354,0,40
2782,1785044619107,1785044619107,0,0.332,0,40
2783,1785044619108,1785044619107,1,0.374,0,40
2784,1785044619108,1785044619107,1,0.350,0,40
2785,1785044619108,1785044619108,0,0.391,0,40
2786,1785044619108,1785044619108,0,0.366,0,40
2787,1785044619108,1785044619108,0,0.344,0,40
2788,1785044619108,1785044619108,0,0.322,0,40
2789,1785044619108,1785044619108,0,0.302,0,40
2790,1785044619234,1785044619234,0,0.283,0,40
2791,1785044619234,1785044619234,0,0.265,0,40
2792,1785044619234,1785044619234,0,0.249,0,40
2793,1785044619234,1785044619234,0,0.233,0,40
2794,1785044619234,1785044619234,0,0.219,0,40
2795,1785044619235,1785044619234,1,0.268,0,40
2796,1785044619235,1785044619235,0,0.313,0,40
2797,1785044619235,1785044619235,0,0.294,0,40
2798,1785044619235,1785044619235,0,0.275,0,40
2799,1785044619235,1785044619235,0,0.258,0,40
2800,1785044619235,1785044619235,0,0.242,0,40
2801,1785044619235,1785044619235,0,0.227,0,40
2802,1785044619235,1785044619235,0,0.213,0,40
2803,1785044619235,1785044619235,0,0.199,0,40
2804,1785044619235,1785044619235,0,0.187,0,40
2805,1785044619236,1785044619235,1,0.238,0,40
2806,1785044619361,1785044619361,0,0.285,0,40
2807,1785044619362,1785044619361,1,0.330,0,40
2808,1785044619362,1785044619361,1,0.309,0,40
2809,1785044619362,1785044619362,0,0.353,0,40
2810,1785044619362,1785044619362,0,0.331,0,40
2811,1785044619362,1785044619362,0,0.310,0,40
2812,1785044619363,1785044619363,0,0.291,0,40
2813,1785044619363,1785044619363,0,0.272,0,40
2814,1785044619363,1785044619363,0,0.255,0,40
2815,1785044619363,1785044619363,0,0.239,0,40
2816,1785044619363,1785044619363,0,0.224,0,40
2817,1785044619364,1785044619363,1,0.273,0,40
2818,1785044619489,1785044619489,0,0.318,0,40
2819,1785044619489,1785044619489,0,0.298,0,40
2820,1785044619490,1785044619489,1,0.342,0,40
2821,1785044619490,1785044619489,1,0.321,0,40
2822,1785044619490,1785044619489,1,0.301,0,40
2823,1785044619490,1785044619489,1,0.282,0,40
2824,1785044619490,1785044619489,1,0.264,0,40
2825,1785044619490,1785044619490,0,0.310,0,40
2826,1785044619490,1785044619490,0,0.291,0,40
2827,1785044619490,1785044619490,0,0.273,0,40
2828,1785044619490,1785044619490,0,0.256,0,40
2829,1785044619490,1785044619490,0,0.240,0,40
2830,1785044619490,1785044619490,0,0.225,0,40
2831,1785044619615,1785044619615,0,0.211,0,40
2832,1785044619615,1785044619615,0,0.198,0,40
2833,1785044619615,1785044619615,0,0.185,0,40
2834,1785044619615,1785044619615,0,0.174,0,40
2835,1785044619615,1785044619615,0,0.163,0,40
2836,1785044619615,1785044619615,0,0.153,0,40
2837,1785044619616,1785044619615,1,0.206,0,40
2838,1785044619616,1785044619616,0,0.255,0,40
2839,1785044619616,1785044619616,0,0.239,0,40
2840,1785044619616,1785044619616,0,0.224,0,40
2841,1785044619616,1785044619616,0,0.210,0,40
2842,1785044619616,1785044619616,0,0.197,0,40
2843,1785044619741,1785044619741,0,0.185,0,40
2844,1785044619741,1785044619741,0,0.173,0,40
2845,1785044619742,1785044619741,1,0.225,0,40
2846,1785044619742,1785044619741,1,0.211,0,40
2847,1785044619742,1785044619741,1,0.198,0,40
2848,1785044619742,1785044619742,0,0.248,0,40
2849,1785044619742,1785044619742,0,0.232,0,40
2850,1785044619742,1785044619742,0,0.218,0,40
2851,1785044619742,1785044619742,0,0.204,0,40
2852,1785044619742,1785044619742,0,0.191,0,40
2853,1785044619742,1785044619742,0,0.179,0,40
2854,1785044619743,1785044619742,1,0.231,0,40
2855,1785044619743,1785044619743,0,0.279,0,40
2856,1785044619869,1785044619869,0,0.261,0,40
2857,1785044619869,1785044619869,0,0.245,0,40
2858,1785044619869,1785044619869,0,0.230,0,40
2859,1785044619870,1785044619869,1,0.278,0,40
2860,1785044619870,1785044619869,1,0.261,0,40
2861,1785044619870,1785044619870,0,0.307,0,40
2862,1785044619870,1785044619870,0,0.288,0,40
2863,1785044619870,1785044619870,0,0.270,0,40
2864,1785044619870,1785044619870,0,0.253,0,40
2865,1785044619870,1785044619870,0,0.237,0,40
2866,1785044619870,1785044619870,0,0.222,0,40
2867,1785044619870,1785044619870,0,0.208,0,40
2868,1785044619996,1785044619996,0,0.195,0,40
2869,1785044619996,1785044619996,0,0.183,0,40
2870,1785044619997,1785044619996,1,0.234,0,40
2871,1785044619997,1785044619997,0,0.282,0,40
2872,1785044619997,1785044619997,0,0.264,0,40
2873,1785044619997,1785044619997,0,0.248,0,40
2874,1785044619997,1785044619997,0,0.232,0,40
2875,1785044619998,1785044619998,0,0.218,0,40
2876,1785044619998,1785044619998,0,0.204,0,40
2877,1785044619998,1785044619998,0,0.191,0,40
2878,1785044619998,1785044619998,0,0.179,0,40
2879,1785044619999,1785044619998,1,0.231,0,40
2880,1785044619999,1785044619999,0,0.279,0,40
2881,1785044620124,1785044620124,0,0.261,0,40
2882,1785044620124,1785044620124,0,0.245,0,40
2883,1785044620124,1785044620124,0,0.230,0,40
2884,1785044620124,1785044620124,0,0.215,0,40
2885,1785044620124,1785044620124,0,0.202,0,40
2886,1785044620124,1785044620124,0,0.189,0,40
2887,1785044620126,1785044620124,2,0.302,0,40
2888,1785044620126,1785044620126,0,0.409,0,40
2889,1785044620126,1785044620126,0,0.383,0,40
2890,1785044620126,1785044620126,0,0.359,0,40
2891,1785044620126,1785044620126,0,0.337,0,40
2892,1785044620126,1785044620126,0,0.316,0,40
2893,1785044620252,1785044620251,1,0.358,0,40
2894,1785044620252,1785044620251,1,0.336,0,40
2895,1785044620252,1785044620252,0,0.377,0,40
2896,1785044620252,1785044620252,0,0.354,0,40
2897,1785044620252,1785044620252,0,0.332,0,40
2898,1785044620252,1785044620252,0,0.311,0,40
2899,1785044620252,1785044620252,0,0.292,0,40
2900,1785044620254,1785044620252,2,0.398,0,40
2901,1785044620254,1785044620252,2,0.373,0,40
2902,1785044620254,1785044620254,0,0.475,0,40
2903,1785044620254,1785044620254,0,0.445,0,40
2904,1785044620254,1785044620254,0,0.418,0,40
2905,1785044620255,1785044620255,0,0.391,0,40
2906,1785044620381,1785044620381,0,0.367,0,40
2907,1785044620381,1785044620381,0,0.344,0,40
2908,1785044620381,1785044620381,0,0.323,0,40
2909,1785044620381,1785044620381,0,0.302,0,40
2910,1785044620381,1785044620381,0,0.284,0,40
2911,1785044620381,1785044620381,0,0.266,0,40
2912,1785044620382,1785044620381,1,0.312,0,40
2913,1785044620382,1785044620381,1,0.292,0,40
2914,1785044620382,1785044620382,0,0.336,0,40
2915,1785044620382,1785044620382,0,0.315,0,40
2916,1785044620382,1785044620382,0,0.296,0,40
2917,1785044620382,1785044620382,0,0.277,0,40
2918,1785044620508,1785044620508,0,0.260,0,40
2919,1785044620508,1785044620508,0,0.244,0,40
2920,1785044620508,1785044620508,0,0.228,0,40
2921,1785044620508,1785044620508,0,0.214,0,40
2922,1785044620508,1785044620508,0,0.201,0,40
2923,1785044620508,1785044620508,0,0.188,0,40
2924,1785044620508,1785044620508,0,0.176,0,40
2925,1785044620508,1785044620508,0,0.165,0,40
2926,1785044620508,1785044620508,0,0.155,0,40
2927,1785044620508,1785044620508,0,0.145,0,40
2928,1785044620510,1785044620508,2,0.261,0,40
2929,1785044620510,1785044620510,0,0.370,0,40
2930,1785044620510,1785044620510,0,0.347,0,40
2931,1785044620510,1785044620510,0,0.325,0,40
2932,1785044620510,1785044620510,0,0.305,0,40
2933,1785044620510,1785044620510,0,0.286,0,40
2934,1785044620636,1785044620636,0,0.268,0,40
2935,1785044620637,1785044620636,1,0.314,0,40
2936,1785044620638,1785044620637,1,0.294,0,40
2937,1785044620638,1785044620638,0,0.338,0,40
2938,1785044620639,1785044620638,1,0.380,0,40
2939,1785044620639,1785044620639,0,0.418,0,40
2940,1785044620639,1785044620639,0,0.392,0,40
2941,1785044620639,1785044620639,0,0.368,0,40
2942,1785044620639,1785044620639,0,0.345,0,40
2943,1785044620639,1785044620639,0,0.323,0,40
2944,1785044620639,1785044620639,0,0.303,0,40
2945,1785044620639,1785044620639,0,0.284,0,40
2946,1785044620765,1785044620765,0,0.266,0,40
2947,1785044620766,1785044620765,1,0.312,0,40
2948,1785044620766,1785044620766,0,0.355,0,40
2949,1785044620766,1785044620766,0,0.333,0,40
2950,1785044620766,1785044620766,0,0.312,0,40
2951,1785044620766,1785044620766,0,0.293,0,40
2952,1785044620766,1785044620766,0,0.274,0,40
2953,1785044620766,1785044620766,0,0.257,0,40
2954,1785044620766,1785044620766,0,0.241,0,40
2955,1785044620766,1785044620766,0,0.226,0,40
2956,1785044620766,1785044620766,0,0.212,0,40
2957,1785044620768,1785044620766,2,0.324,0,40
2958,1785044620768,1785044620768,0,0.428,0,40
2959,1785044620894,1785044620894,0,0.402,0,40
2960,1785044620894,1785044620894,0,0.377,0,40
2961,1785044620895,1785044620894,1,0.416,0,40
2962,1785044620895,1785044620894,1,0.390,0,40
2963,1785044620895,1785044620895,0,0.428,0,40
2964,1785044620895,1785044620895,0,0.401,0,40
2965,1785044620896,1785044620895,1,0.438,0,40
2966,1785044620896,1785044620896,0,0.474,0,40
2967,1785044620896,1785044620896,0,0.444,0,40
2968,1785044620896,1785044620896,0,0.416,0,40
2969,1785044620896,1785044620896,0,0.390,0,40
2970,1785044620897,1785044620896,1,0.428,0,40
2971,1785044621021,1785044621021,0,0.464,0,40
2972,1785044621023,1785044621021,2,0.560,0,40
2973,1785044621023,1785044621021,2,0.525,0,40
2974,1785044621023,1785044621023,0,0.617,0,40
2975,1785044621023,1785044621023,0,0.579,0,40
2976,1785044621023,1785044621023,0,0.542,0,40
2977,1785044621024,1785044621023,1,0.571,0,40
2978,1785044621024,1785044621024,0,0.598,0,40
2979,1785044621024,1785044621024,0,0.560,0,40
2980,1785044621025,1785044621025,0,0.525,0,40
2981,1785044621025,1785044621025,0,0.493,0,40
2982,1785044621025,1785044621025,0,0.462,0,40
2983,1785044621026,1785044621026,0,0.433,0,40
2984,1785044621146,1785044621146,0,0.406,0,0
2985,1785044621151,1785044621151,0,0.381,0,40
2986,1785044621151,1785044621151,0,0.357,0,40
2987,1785044621151,1785044621151,0,0.334,0,40
2988,1785044621151,1785044621151,0,0.314,0,40
2989,1785044621153,1785044621151,2,0.419,0,40
2990,1785044621153,1785044621153,0,0.518,0,40
2991,1785044621153,1785044621153,0,0.485,0,40
2992,1785044621153,1785044621153,0,0.455,0,40
2993,1785044621153,1785044621153,0,0.427,0,40
2994,1785044621153,1785044621153,0,0.400,0,40
2995,1785044621153,1785044621153,0,0.375,0,40
2996,1785044621154,1785044621153,1,0.414,0,40
2997,1785044621278,1785044621278,0,0.451,0,40
2998,1785044621278,1785044621278,0,0.422,0,40
2999,1785044621279,1785044621278,1,0.459,0,40
3000,1785044621279,1785044621279,0,0.492,0,40
3001,1785044621279,1785044621279,0,0.462,0,40
3002,1785044621279,1785044621279,0,0.433,0,40
3003,1785044621279,1785044621279,0,0.406,0,40
3004,1785044621279,1785044621279,0,0.380,0,40
3005,1785044621280,1785044621279,1,0.419,0,40
3006,1785044621280,1785044621280,0,0.455,0,40
3007,1785044621280,1785044621280,0,0.427,0,40
3008,1785044621281,1785044621280,1,0.463,0,40
3009,1785044621281,1785044621281,0,0.496,0,40
3010,1785044621406,1785044621406,0,0.465,0,40
3011,1785044621407,1785044621406,1,0.499,0,40
3012,1785044621407,1785044621406,1,0.468,0,40
3013,1785044621407,1785044621406,1,0.438,0,40
3014,1785044621407,1785044621406,1,0.411,0,40
3015,1785044621407,1785044621407,0,0.448,0,40
3016,1785044621407,1785044621407,0,0.420,0,40
3017,1785044621407,1785044621407,0,0.394,0,40
3018,1785044621408,1785044621407,1,0.431,0,40
3019,1785044621408,1785044621408,0,0.467,0,40
3020,1785044621408,1785044621408,0,0.438,0,40
3021,1785044621408,1785044621408,0,0.410,0,40
3022,1785044621534,1785044621534,0,0.385,0,40
3023,1785044621534,1785044621534,0,0.361,0,40
3024,1785044621534,1785044621534,0,0.338,0,40
3025,1785044621534,1785044621534,0,0.317,0,40
3026,1785044621534,1785044621534,0,0.297,0,40
3027,1785044621534,1785044621534,0,0.279,0,40
3028,1785044621534,1785044621534,0,0.261,0,40
3029,1785044621534,1785044621534,0,0.245,0,40
3030,1785044621534,1785044621534,0,0.230,0,40
3031,1785044621535,1785044621534,1,0.278,0,40
3032,1785044621535,1785044621535,0,0.323,0,40
3033,1785044621535,1785044621535,0,0.303,0,40
3034,1785044621535,1785044621535,0,0.284,0,40
3035,1785044621662,1785044621661,1,0.329,0,40
3036,1785044621662,1785044621661,1,0.308,0,40
3037,1785044621662,1785044621661,1,0.289,0,40
3038,1785044621662,1785044621662,0,0.333,0,40
3039,1785044621662,1785044621662,0,0.312,0,40
3040,1785044621662,1785044621662,0,0.293,0,40
3041,1785044621662,1785044621662,0,0.275,0,40
3042,1785044621662,1785044621662,0,0.257,0,40
3043,1785044621662,1785044621662,0,0.241,0,40
3044,1785044621663,1785044621662,1,0.289,0,40
3045,1785044621663,1785044621663,0,0.333,0,40
3046,1785044621663,1785044621663,0,0.312,0,40
3047,1785044621790,1785044621789,1,0.355,0,40
3048,1785044621790,1785044621790,0,0.396,0,40
3049,1785044621790,1785044621790,0,0.371,0,40
3050,1785044621791,1785044621790,1,0.410,0,40
3051,1785044621791,1785044621790,1,0.385,0,40
3052,1785044621791,1785044621791,0,0.423,0,40
3053,1785044621791,1785044621791,0,0.397,0,40
3054,1785044621791,1785044621791,0,0.372,0,40
3055,1785044621791,1785044621791,0,0.349,0,40
3056,1785044621791,1785044621791,0,0.327,0,40
3057,1785044621793,1785044621791,2,0.431,0,40
3058,1785044621793,1785044621793,0,0.529,0,40
3059,1785044621793,1785044621793,0,0.496,0,40
3060,1785044621793,1785044621793,0,0.465,0,40
3061,1785044621794,1785044621793,1,0.499,0,40
3062,1785044621794,1785044621794,0,0.530,0,40
3063,1785044621920,1785044621919,1,0.559,0,40
3064,1785044621920,1785044621919,1,0.524,0,40
3065,1785044621920,1785044621920,0,0.554,0,40
3066,1785044621920,1785044621920,0,0.520,0,40
3067,1785044621920,1785044621920,0,0.487,0,40
3068,1785044621920,1785044621920,0,0.457,0,40
3069,1785044621920,1785044621920,0,0.428,0,40
3070,1785044621920,1785044621920,0,0.401,0,40
3071,1785044621920,1785044621920,0,0.376,0,40
3072,1785044621921,1785044621920,1,0.415,0,40
3073,1785044621921,1785044621920,1,0.389,0,40
3074,1785044621921,1785044621921,0,0.427,0,40
3075,1785044621921,1785044621921,0,0.401,0,40
3076,1785044622047,1785044622046,1,0.438,0,40
3077,1785044622048,1785044622047,1,0.411,0,40
3078,1785044622048,1785044622047,1,0.385,0,40
3079,1785044622049,1785044622047,2,0.424,0,40
3080,1785044622049,1785044622047,2,0.397,0,40
3081,1785044622049,1785044622048,1,0.435,0,40
3082,1785044622049,1785044622048,1,0.408,0,40
3083,1785044622049,1785044622049,0,0.445,0,40
3084,1785044622049,1785044622049,0,0.417,0,40
3085,1785044622049,1785044622049,0,0.391,0,40
3086,1785044622050,1785044622049,1,0.429,0,40
3087,1785044622050,1785044622050,0,0.465,0,40
3088,1785044622175,1785044622175,0,0.436,0,40
3089,1785044622176,1785044622175,1,0.471,0,40
3090,1785044622176,1785044622175,1,0.441,0,40
3091,1785044622176,1785044622175,1,0.414,0,40
3092,1785044622176,1785044622176,0,0.450,0,40
3093,1785044622176,1785044622176,0,0.422,0,40
3094,1785044622176,1785044622176,0,0.396,0,40
3095,1785044622176,1785044622176,0,0.371,0,40
3096,1785044622176,1785044622176,0,0.348,0,40
3097,1785044622176,1785044622176,0,0.326,0,40
3098,1785044622176,1785044622176,0,0.306,0,40
3099,1785044622176,1785044622176,0,0.287,0,40
3100,1785044622177,1785044622176,1,0.331,0,40
3101,1785044622303,1785044622302,1,0.311,0,40
3102,1785044622303,1785044622302,1,0.291,0,40
3103,1785044622303,1785044622302,1,0.273,0,40
3104,1785044622303,1785044622303,0,0.318,0,40
3105,1785044622303,1785044622303,0,0.299,0,40
3106,1785044622303,1785044622303,0,0.280,0,40
3107,1785044622303,1785044622303,0,0.262,0,40
3108,1785044622303,1785044622303,0,0.246,0,40
3109,1785044622303,1785044622303,0,0.231,0,40
3110,1785044622303,1785044622303,0,0.216,0,40
3111,1785044622303,1785044622303,0,0.203,0,40
3112,1785044622304,1785044622304,0,0.190,0,40
3113,1785044622430,1785044622430,0,0.178,0,40
3114,1785044622430,1785044622430,0,0.167,0,40
3115,1785044622431,1785044622430,1,0.219,0,40
3116,1785044622431,1785044622431,0,0.268,0,40
3117,1785044622431,1785044622431,0,0.251,0,40
3118,1785044622432,1785044622431,1,0.298,0,40
3119,1785044622432,1785044622432,0,0.342,0,40
3120,1785044622432,1785044622432,0,0.320,0,40
3121,1785044622432,1785044622432,0,0.300,0,40
3122,1785044622432,1785044622432,0,0.282,0,40
3123,1785044622433,1785044622432,1,0.327,0,40
3124,1785044622433,1785044622433,0,0.369,0,40
3125,1785044622433,1785044622433,0,0.346,0,40
3126,1785044622558,1785044622558,0,0.324,0,40
3127,1785044622559,1785044622558,1,0.366,0,40
3128,1785044622559,1785044622559,0,0.406,0,40
3129,1785044622559,1785044622559,0,0.380,0,40
3130,1785044622559,1785044622559,0,0.357,0,40
3131,1785044622560,1785044622559,1,0.397,0,40
3132,1785044622560,1785044622560,0,0.435,0,40
3133,1785044622560,1785044622560,0,0.407,0,40
3134,1785044622560,1785044622560,0,0.382,0,40
3135,1785044622560,1785044622560,0,0.358,0,40
3136,1785044622560,1785044622560,0,0.336,0,40
3137,1785044622561,1785044622560,1,0.377,0,40
3138,1785044622686,1785044622686,0,0.416,0,40
3139,1785044622686,1785044622686,0,0.390,0,40
3140,1785044622686,1785044622686,0,0.366,0,40
3141,1785044622686,1785044622686,0,0.343,0,40
3142,1785044622687,1785044622687,0,0.321,0,40
3143,1785044622687,1785044622687,0,0.301,0,40
3144,1785044622687,1785044622687,0,0.283,0,40
3145,1785044622688,1785044622687,1,0.327,0,40
3146,1785044622688,1785044622688,0,0.369,0,40
3147,1785044622688,1785044622688,0,0.346,0,40
3148,1785044622688,1785044622688,0,0.325,0,40
3149,1785044622688,1785044622688,0,0.304,0,40
3150,1785044622688,1785044622688,0,0.285,0,40
3151,1785044622814,1785044622814,0,0.268,0,40
3152,1785044622815,1785044622814,1,0.313,0,40
3153,1785044622815,1785044622815,0,0.356,0,40
3154,1785044622815,1785044622815,0,0.334,0,40
3155,1785044622815,1785044622815,0,0.313,0,40
3156,1785044622816,1785044622816,0,0.294,0,40
3157,1785044622816,1785044622816,0,0.275,0,40
3158,1785044622816,1785044622816,0,0.258,0,40
3159,1785044622816,1785044622816,0,0.242,0,40
3160,1785044622816,1785044622816,0,0.227,0,40
3161,1785044622816,1785044622816,0,0.213,0,40
3162,1785044622816,1785044622816,0,0.199,0,40
3163,1785044622941,1785044622941,0,0.187,0,40
3164,1785044622943,1785044622941,2,0.300,0,40
3165,1785044622943,1785044622941,2,0.281,0,40
3166,1785044622943,1785044622943,0,0.389,0,40
3167,1785044622943,1785044622943,0,0.365,0,40
3168,1785044622943,1785044622943,0,0.342,0,40
3169,1785044622943,1785044622943,0,0.320,0,40
3170,1785044622943,1785044622943,0,0.300,0,40
3171,1785044622944,1785044622943,1,0.344,0,40
3172,1785044622944,1785044622943,1,0.323,0,40
3173,1785044622944,1785044622944,0,0.365,0,40
3174,1785044622944,1785044622944,0,0.342,0,40
3175,1785044622944,1785044622944,0,0.321,0,40
3176,1785044623070,1785044623069,1,0.363,0,40
3177,1785044623070,1785044623069,1,0.340,0,40
3178,1785044623070,1785044623070,0,0.382,0,40
3179,1785044623070,1785044623070,0,0.358,0,40
3180,1785044623070,1785044623070,0,0.335,0,40
3181,1785044623070,1785044623070,0,0.315,0,40
3182,1785044623071,1785044623070,1,0.357,0,40
3183,1785044623071,1785044623070,1,0.335,0,40
3184,1785044623071,1785044623071,0,0.377,0,40
3185,1785044623071,1785044623071,0,0.353,0,40
3186,1785044623071,1785044623071,0,0.331,0,40
3187,1785044623071,1785044623071,0,0.310,0,40
3188,1785044623198,1785044623197,1,0.353,0,40
3189,1785044623198,1785044623197,1,0.331,0,40
3190,1785044623198,1785044623198,0,0.373,0,40
3191,1785044623198,1785044623198,0,0.350,0,40
3192,1785044623198,1785044623198,0,0.328,0,40
3193,1785044623198,1785044623198,0,0.307,0,40
3194,1785044623198,1785044623198,0,0.288,0,40
3195,1785044623198,1785044623198,0,0.270,0,40
3196,1785044623199,1785044623198,1,0.316,0,40
3197,1785044623199,1785044623198,1,0.296,0,40
3198,1785044623199,1785044623198,1,0.278,0,40
3199,1785044623199,1785044623199,0,0.323,0,40
3200,1785044623199,1785044623199,0,0.303,0,40
3201,1785044623325,1785044623325,0,0.284,0,40
3202,1785044623326,1785044623325,1,0.328,0,40
3203,1785044623326,1785044623325,1,0.308,0,40
3204,1785044623326,1785044623326,0,0.351,0,40
