seq,receive_time_ms,send_timestamp_ms,delay_ms,jitter_ms,cumulative_loss,payload_bytes
4982,1785284669980,1785284669979,1,0.334,0,40
4983,1785284669980,1785284669979,1,0.313,0,40
4984,1785284669980,1785284669980,0,0.356,0,40
4985,1785284669980,1785284669980,0,0.334,0,40
4986,1785284669980,1785284669980,0,0.313,0,40
4987,1785284669980,1785284669980,0,0.293,0,40
4988,1785284670106,1785284670106,0,0.275,0,0
4989,1785284670107,1785284670106,1,0.320,0,40
4990,1785284670107,1785284670107,0,0.363,0,40
4991,1785284670108,1785284670107,1,0.403,0,40
4992,1785284670108,1785284670108,0,0.440,0,40
4993,1785284670109,1785284670108,1,0.475,0,40
4994,1785284670109,1785284670109,0,0.508,0,40
4995,1785284670109,1785284670109,0,0.476,0,40
4996,1785284670109,1785284670109,0,0.446,0,40
4997,1785284670109,1785284670109,0,0.418,0,40
4998,1785284670110,1785284670110,0,0.392,0,40
4999,1785284670110,1785284670110,0,0.368,0,40
5000,1785284670110,1785284670110,0,0.345,0,40
5001,1785284670236,1785284670236,0,0.323,0,40
5002,1785284670236,1785284670236,0,0.303,0,40
5003,1785284670236,1785284670236,0,0.284,0,40
5004,1785284670236,1785284670236,0,0.266,0,40
5005,1785284670236,1785284670236,0,0.250,0,40
5006,1785284670236,1785284670236,0,0.234,0,40
5007,1785284670236,1785284670236,0,0.219,0,40
5008,1785284670236,1785284670236,0,0.206,0,40
5009,1785284670236,1785284670236,0,0.193,0,40
5010,1785284670236,1785284670236,0,0.181,0,40
5011,1785284670236,1785284670236,0,0.170,0,40
5012,1785284670236,1785284670236,0,0.159,0,40
5013,1785284670236,1785284670236,0,0.149,0,40
5014,1785284670236,1785284670236,0,0.140,0,40
5015,1785284670236,1785284670236,0,0.131,0,40
5016,1785284670236,1785284670236,0,0.123,0,40
5017,1785284670363,1785284670362,1,0.178,0,40
5018,1785284670363,1785284670362,1,0.166,0,40
5019,1785284670363,1785284670362,1,0.156,0,40
5020,1785284670363,1785284670363,0,0.209,0,40
5021,1785284670363,1785284670363,0,0.196,0,40
5022,1785284670363,1785284670363,0,0.184,0,40
5023,1785284670363,1785284670363,0,0.172,0,40
5024,1785284670363,1785284670363,0,0.161,0,40
5025,1785284670363,1785284670363,0,0.151,0,40
5026,1785284670488,1785284670488,0,0.142,0,40
5027,1785284670489,1785284670488,1,0.195,0,40
5028,1785284670489,1785284670488,1,0.183,0,40
5029,1785284670489,1785284670489,0,0.234,0,40
5030,1785284670489,1785284670489,0,0.220,0,40
5031,1785284670489,1785284670489,0,0.206,0,40
5032,1785284670489,1785284670489,0,0.193,0,40
5033,1785284670489,1785284670489,0,0.181,0,40
5034,1785284670489,1785284670489,0,0.170,0,40
5035,1785284670489,1785284670489,0,0.159,0,40
5036,1785284670489,1785284670489,0,0.149,0,40
5037,1785284670489,1785284670489,0,0.140,0,40
5038,1785284670489,1785284670489,0,0.131,0,40
5039,1785284670489,1785284670489,0,0.123,0,40
5040,1785284670489,1785284670489,0,0.115,0,40
5041,1785284670490,1785284670489,1,0.170,0,40
5042,1785284670616,1785284670615,1,0.160,0,40
5043,1785284670616,1785284670616,0,0.212,0,40
5044,1785284670616,1785284670616,0,0.199,0,40
5045,1785284670617,1785284670616,1,0.249,0,40
5046,1785284670617,1785284670617,0,0.296,0,40
5047,1785284670617,1785284670617,0,0.278,0,40
5048,1785284670617,1785284670617,0,0.260,0,40
5049,1785284670618,1785284670617,1,0.306,0,40
5050,1785284670618,1785284670618,0,0.350,0,40
5051,1785284670743,1785284670743,0,0.328,0,40
5052,1785284670743,1785284670743,0,0.307,0,40
5053,1785284670743,1785284670743,0,0.288,0,40
5054,1785284670743,1785284670743,0,0.270,0,40
5055,1785284670743,1785284670743,0,0.253,0,40
5056,1785284670743,1785284670743,0,0.237,0,40
5057,1785284670743,1785284670743,0,0.223,0,40
5058,1785284670743,1785284670743,0,0.209,0,40
5059,1785284670743,1785284670743,0,0.196,0,40
5060,1785284670743,1785284670743,0,0.183,0,40
5061,1785284670743,1785284670743,0,0.172,0,40
5062,1785284670743,1785284670743,0,0.161,0,40
5063,1785284670743,1785284670743,0,0.151,0,40
5064,1785284670743,1785284670743,0,0.142,0,40
5065,1785284670744,1785284670743,1,0.195,0,40
5066,1785284670744,1785284670744,0,0.246,0,40
5067,1785284670869,1785284670869,0,0.230,0,40
5068,1785284670869,1785284670869,0,0.216,0,40
5069,1785284670870,1785284670870,0,0.202,0,40
5070,1785284670870,1785284670870,0,0.190,0,40
5071,1785284670870,1785284670870,0,0.178,0,40
5072,1785284670870,1785284670870,0,0.167,0,40
5073,1785284670870,1785284670870,0,0.156,0,40
5074,1785284670870,1785284670870,0,0.147,0,40
5075,1785284670870,1785284670870,0,0.137,0,40
5076,1785284670870,1785284670870,0,0.129,0,40
5077,1785284670870,1785284670870,0,0.121,0,40
5078,1785284670870,1785284670870,0,0.113,0,40
5079,1785284670870,1785284670870,0,0.106,0,40
5080,1785284670997,1785284670997,0,0.100,0,40
5081,1785284670997,1785284670997,0,0.093,0,40
5082,1785284670998,1785284670997,1,0.150,0,40
5083,1785284670998,1785284670997,1,0.141,0,40
5084,1785284670998,1785284670998,0,0.194,0,40
5085,1785284670998,1785284670998,0,0.182,0,40
5086,1785284670998,1785284670998,0,0.171,0,40
5087,1785284670998,1785284670998,0,0.160,0,40
5088,1785284670999,1785284670998,1,0.213,0,40
5089,1785284670999,1785284670998,1,0.199,0,40
5090,1785284670999,1785284670999,0,0.249,0,40
5091,1785284670999,1785284670999,0,0.234,0,40
5092,1785284671124,1785284671124,0,0.219,0,40
5093,1785284671124,1785284671124,0,0.205,0,40
5094,1785284671124,1785284671124,0,0.193,0,40
5095,1785284671126,1785284671124,2,0.306,0,40
5096,1785284671126,1785284671124,2,0.286,0,40
5097,1785284671126,1785284671126,0,0.394,0,40
5098,1785284671126,1785284671126,0,0.369,0,40
5099,1785284671127,1785284671126,1,0.408,0,40
5100,1785284671127,1785284671126,1,0.383,0,40
5101,1785284671127,1785284671126,1,0.359,0,40
5102,1785284671128,1785284671127,1,0.337,0,40
5103,1785284671128,1785284671127,1,0.315,0,40
5104,1785284671128,1785284671128,0,0.358,0,40
5105,1785284671253,1785284671253,0,0.336,0,40
5106,1785284671253,1785284671253,0,0.315,0,40
5107,1785284671253,1785284671253,0,0.295,0,40
5108,1785284671254,1785284671253,1,0.339,0,40
5109,1785284671254,1785284671254,0,0.381,0,40
5110,1785284671254,1785284671254,0,0.357,0,40
5111,1785284671254,1785284671254,0,0.334,0,40
5112,1785284671254,1785284671254,0,0.314,0,40
5113,1785284671254,1785284671254,0,0.294,0,40
5114,1785284671254,1785284671254,0,0.276,0,40
5115,1785284671256,1785284671256,0,0.258,0,40
5116,1785284671256,1785284671256,0,0.242,0,40
5117,1785284671381,1785284671381,0,0.227,0,40
5118,1785284671382,1785284671381,1,0.275,0,40
5119,1785284671382,1785284671381,1,0.258,0,40
5120,1785284671382,1785284671381,1,0.242,0,40
5121,1785284671382,1785284671382,0,0.289,0,40
5122,1785284671382,1785284671382,0,0.271,0,40
5123,1785284671382,1785284671382,0,0.254,0,40
5124,1785284671382,1785284671382,0,0.238,0,40
5125,1785284671382,1785284671382,0,0.224,0,40
5126,1785284671383,1785284671382,1,0.272,0,40
5127,1785284671383,1785284671383,0,0.318,0,40
5128,1785284671383,1785284671383,0,0.298,0,40
5129,1785284671384,1785284671383,1,0.342,0,40
5130,1785284671509,1785284671509,0,0.383,0,40
5131,1785284671509,1785284671509,0,0.359,0,40
5132,1785284671509,1785284671509,0,0.336,0,40
5133,1785284671509,1785284671509,0,0.315,0,40
5134,1785284671509,1785284671509,0,0.296,0,40
5135,1785284671510,1785284671509,1,0.340,0,40
5136,1785284671510,1785284671509,1,0.318,0,40
5137,1785284671510,1785284671510,0,0.361,0,40
5138,1785284671510,1785284671510,0,0.339,0,40
5139,1785284671510,1785284671510,0,0.317,0,40
5140,1785284671510,1785284671510,0,0.298,0,40
5141,1785284671510,1785284671510,0,0.279,0,40
5142,1785284671636,1785284671636,0,0.261,0,40
5143,1785284671637,1785284671636,1,0.308,0,40
5144,1785284671637,1785284671636,1,0.288,0,40
5145,1785284671637,1785284671636,1,0.270,0,40
5146,1785284671637,1785284671637,0,0.316,0,40
5147,1785284671637,1785284671637,0,0.296,0,40
5148,1785284671638,1785284671637,1,0.340,0,40
5149,1785284671638,1785284671638,0,0.381,0,40
5150,1785284671638,1785284671638,0,0.358,0,40
5151,1785284671638,1785284671638,0,0.335,0,40
5152,1785284671638,1785284671638,0,0.314,0,40
5153,1785284671638,1785284671638,0,0.295,0,40
5154,1785284671638,1785284671638,0,0.276,0,40
5155,1785284671764,1785284671764,0,0.259,0,40
5156,1785284671764,1785284671764,0,0.243,0,40
5157,1785284671764,1785284671764,0,0.228,0,40
5158,1785284671764,1785284671764,0,0.213,0,40
5159,1785284671765,1785284671764,1,0.263,0,40
5160,1785284671765,1785284671765,0,0.309,0,40
5161,1785284671765,1785284671765,0,0.289,0,40
5162,1785284671766,1785284671765,1,0.334,0,40
5163,1785284671766,1785284671766,0,0.375,0,40
5164,1785284671766,1785284671766,0,0.352,0,40
5165,1785284671766,1785284671766,0,0.330,0,40
5166,1785284671766,1785284671766,0,0.309,0,40
5167,1785284671892,1785284671892,0,0.290,0,40
5168,1785284671893,1785284671892,1,0.334,0,40
5169,1785284671893,1785284671892,1,0.313,0,40
5170,1785284671893,1785284671893,0,0.356,0,40
5171,1785284671893,1785284671893,0,0.334,0,40
5172,1785284671893,1785284671893,0,0.313,0,40
5173,1785284671893,1785284671893,0,0.294,0,40
5174,1785284671893,1785284671893,0,0.275,0,40
5175,1785284671894,1785284671893,1,0.321,0,40
5176,1785284671894,1785284671894,0,0.363,0,40
5177,1785284671894,1785284671894,0,0.340,0,40
5178,1785284671894,1785284671894,0,0.319,0,40
5179,1785284671894,1785284671894,0,0.299,0,40
5180,1785284672020,1785284672020,0,0.280,0,40
5181,1785284672020,1785284672020,0,0.263,0,40
5182,1785284672021,1785284672021,0,0.246,0,40
5183,1785284672021,1785284672021,0,0.231,0,40
5184,1785284672021,1785284672021,0,0.217,0,40
5185,1785284672021,1785284672021,0,0.203,0,40
5186,1785284672021,1785284672021,0,0.190,0,40
5187,1785284672021,1785284672021,0,0.179,0,40
5188,1785284672022,1785284672021,1,0.230,0,40
5189,1785284672022,1785284672022,0,0.278,0,40
5190,1785284672022,1785284672022,0,0.261,0,40
5191,1785284672022,1785284672022,0,0.244,0,40
5192,1785284672148,1785284672148,0,0.229,0,40
5193,1785284672148,1785284672148,0,0.215,0,40
5194,1785284672148,1785284672148,0,0.201,0,40
5195,1785284672148,1785284672148,0,0.189,0,40
5196,1785284672149,1785284672148,1,0.239,0,40
5197,1785284672149,1785284672149,0,0.287,0,40
5198,1785284672149,1785284672149,0,0.269,0,40
5199,1785284672150,1785284672149,1,0.315,0,40
5200,1785284672150,1785284672150,0,0.358,0,40
5201,1785284672150,1785284672150,0,0.335,0,40
5202,1785284672150,1785284672150,0,0.314,0,40
5203,1785284672150,1785284672150,0,0.295,0,40
5204,1785284672150,1785284672150,0,0.276,0,40
5205,1785284672150,1785284672150,0,0.259,0,40
5206,1785284672150,1785284672150,0,0.243,0,40
5207,1785284672151,1785284672150,1,0.290,0,40
5208,1785284672277,1785284672277,0,0.334,0,40
5209,1785284672277,1785284672277,0,0.314,0,40
5210,1785284672277,1785284672277,0,0.294,0,40
5211,1785284672278,1785284672277,1,0.338,0,40
5212,1785284672278,1785284672278,0,0.379,0,40
5213,1785284672278,1785284672278,0,0.356,0,40
5214,1785284672278,1785284672278,0,0.334,0,40
5215,1785284672278,1785284672278,0,0.313,0,40
5216,1785284672278,1785284672278,0,0.293,0,40
5217,1785284672279,1785284672279,0,0.275,0,40
5218,1785284672280,1785284672279,1,0.320,0,40
5219,1785284672280,1785284672279,1,0.300,0,40
5220,1785284672404,1785284672404,0,0.344,0,40
5221,1785284672404,1785284672404,0,0.322,0,40
5222,1785284672404,1785284672404,0,0.302,0,40
5223,1785284672404,1785284672404,0,0.283,0,40
5224,1785284672404,1785284672404,0,0.266,0,40
5225,1785284672404,1785284672404,0,0.249,0,40
5226,1785284672404,1785284672404,0,0.233,0,40
5227,1785284672404,1785284672404,0,0.219,0,40
5228,1785284672404,1785284672404,0,0.205,0,40
5229,1785284672404,1785284672404,0,0.192,0,40
5230,1785284672404,1785284672404,0,0.180,0,40
5231,1785284672404,1785284672404,0,0.169,0,40
5232,1785284672406,1785284672404,2,0.284,0,40
5233,1785284672532,1785284672532,0,0.391,0,40
5234,1785284672532,1785284672532,0,0.366,0,40
5235,1785284672532,1785284672532,0,0.343,0,40
5236,1785284672532,1785284672532,0,0.322,0,40
5237,1785284672532,1785284672532,0,0.302,0,40
5238,1785284672532,1785284672532,0,0.283,0,40
5239,1785284672532,1785284672532,0,0.265,0,40
5240,1785284672532,1785284672532,0,0.249,0,40
5241,1785284672533,1785284672532,1,0.296,0,40
5242,1785284672533,1785284672532,1,0.277,0,40
5243,1785284672533,1785284672533,0,0.322,0,40
5244,1785284672533,1785284672533,0,0.302,0,40
5245,1785284672658,1785284672658,0,0.283,0,40
5246,1785284672659,1785284672658,1,0.328,0,40
5247,1785284672659,1785284672659,0,0.370,0,40
5248,1785284672659,1785284672659,0,0.347,0,40
5249,1785284672659,1785284672659,0,0.325,0,40
5250,1785284672659,1785284672659,0,0.305,0,40
5251,1785284672659,1785284672659,0,0.286,0,40
5252,1785284672660,1785284672659,1,0.331,0,40
5253,1785284672660,1785284672660,0,0.372,0,40
5254,1785284672660,1785284672660,0,0.349,0,40
5255,1785284672660,1785284672660,0,0.327,0,40
5256,1785284672660,1785284672660,0,0.307,0,40
5257,1785284672660,1785284672660,0,0.288,0,40
5258,1785284672787,1785284672786,1,0.332,0,40
5259,1785284672787,1785284672786,1,0.311,0,40
5260,1785284672787,1785284672787,0,0.354,0,40
5261,1785284672788,1785284672787,1,0.395,0,40
5262,1785284672788,1785284672788,0,0.433,0,40
5263,1785284672788,1785284672788,0,0.406,0,40
5264,1785284672788,1785284672788,0,0.380,0,40
5265,1785284672788,1785284672788,0,0.356,0,40
5266,1785284672789,1785284672788,1,0.397,0,40
5267,1785284672789,1785284672789,0,0.434,0,40
5268,1785284672789,1785284672789,0,0.407,0,40
5269,1785284672789,1785284672789,0,0.382,0,40
5270,1785284672914,1785284672914,0,0.358,0,40
5271,1785284672914,1785284672914,0,0.336,0,40
5272,1785284672914,1785284672914,0,0.315,0,40
5273,1785284672916,1785284672916,0,0.295,0,40
5274,1785284672916,1785284672916,0,0.276,0,40
5275,1785284672917,1785284672916,1,0.322,0,40
5276,1785284672917,1785284672916,1,0.302,0,40
5277,1785284672917,1785284672916,1,0.283,0,40
5278,1785284672917,1785284672917,0,0.328,0,40
5279,1785284672917,1785284672917,0,0.307,0,40
5280,1785284672917,1785284672917,0,0.288,0,40
5281,1785284672917,1785284672917,0,0.270,0,40
5282,1785284672917,1785284672917,0,0.253,0,40
5283,1785284673045,1785284673044,1,0.300,0,40
5284,1785284673045,1785284673044,1,0.281,0,40
5285,1785284673045,1785284673045,0,0.326,0,40
5286,1785284673046,1785284673045,1,0.368,0,40
5287,1785284673046,1785284673046,0,0.408,0,40
5288,1785284673046,1785284673046,0,0.382,0,40
5289,1785284673046,1785284673046,0,0.358,0,40
5290,1785284673046,1785284673046,0,0.336,0,40
5291,1785284673046,1785284673046,0,0.315,0,40
5292,1785284673046,1785284673046,0,0.295,0,40
5293,1785284673046,1785284673046,0,0.277,0,40
5294,1785284673047,1785284673046,1,0.322,0,40
5295,1785284673172,1785284673172,0,0.364,0,40
5296,1785284673173,1785284673172,1,0.404,0,40
5297,1785284673173,1785284673172,1,0.379,0,40
5298,1785284673173,1785284673173,0,0.418,0,40
5299,1785284673173,1785284673173,0,0.392,0,40
5300,1785284673173,1785284673173,0,0.367,0,40
5301,1785284673173,1785284673173,0,0.344,0,40
5302,1785284673174,1785284673173,1,0.385,0,40
5303,1785284673174,1785284673173,1,0.361,0,40
5304,1785284673174,1785284673174,0,0.401,0,40
5305,1785284673174,1785284673174,0,0.376,0,40
5306,1785284673174,1785284673174,0,0.352,0,40
5307,1785284673174,1785284673174,0,0.330,0,40
5308,1785284673299,1785284673299,0,0.310,0,40
5309,1785284673300,1785284673299,1,0.353,0,40
5310,1785284673300,1785284673299,1,0.331,0,40
5311,1785284673300,1785284673300,0,0.373,0,40
5312,1785284673301,1785284673301,0,0.349,0,40
5313,1785284673301,1785284673301,0,0.328,0,40
5314,1785284673301,1785284673301,0,0.307,0,40
5315,1785284673302,1785284673301,1,0.350,0,40
5316,1785284673302,1785284673301,1,0.328,0,40
5317,1785284673302,1785284673302,0,0.370,0,40
5318,1785284673302,1785284673302,0,0.347,0,40
5319,1785284673302,1785284673302,0,0.326,0,40
5320,1785284673428,1785284673428,0,0.305,0,40
5321,1785284673428,1785284673428,0,0.286,0,40
5322,1785284673429,1785284673428,1,0.331,0,40
5323,1785284673429,1785284673428,1,0.310,0,40
5324,1785284673429,1785284673429,0,0.353,0,40
5325,1785284673429,1785284673429,0,0.331,0,40
5326,1785284673430,1785284673429,1,0.373,0,40
5327,1785284673430,1785284673430,0,0.412,0,40
5328,1785284673430,1785284673430,0,0.386,0,40
5329,1785284673430,1785284673430,0,0.362,0,40
5330,1785284673430,1785284673430,0,0.340,0,40
5331,1785284673430,1785284673430,0,0.318,0,40
5332,1785284673430,1785284673430,0,0.298,0,40
5333,1785284673430,1785284673430,0,0.280,0,40
5334,1785284673430,1785284673430,0,0.262,0,40
5335,1785284673431,1785284673430,1,0.308,0,40
5336,1785284673557,1785284673556,1,0.289,0,40
5337,1785284673557,1785284673556,1,0.271,0,40
5338,1785284673557,1785284673556,1,0.254,0,40
5339,1785284673558,1785284673557,1,0.238,0,40
5340,1785284673558,1785284673557,1,0.223,0,40
5341,1785284673558,1785284673558,0,0.272,0,40
5342,1785284673558,1785284673558,0,0.255,0,40
5343,1785284673558,1785284673558,0,0.239,0,40
5344,1785284673558,1785284673558,0,0.224,0,40
5345,1785284673684,1785284673684,0,0.210,0,40
5346,1785284673684,1785284673684,0,0.197,0,40
5347,1785284673684,1785284673684,0,0.185,0,40
5348,1785284673684,1785284673684,0,0.173,0,40
5349,1785284673686,1785284673684,2,0.287,0,40
5350,1785284673686,1785284673686,0,0.394,0,40
5351,1785284673687,1785284673686,1,0.432,0,40
5352,1785284673687,1785284673686,1,0.405,0,40
5353,1785284673687,1785284673686,1,0.380,0,40
5354,1785284673688,1785284673687,1,0.356,0,40
5355,1785284673688,1785284673687,1,0.334,0,40
5356,1785284673688,1785284673688,0,0.375,0,40
5357,1785284673688,1785284673688,0,0.352,0,40
5358,1785284673689,1785284673688,1,0.392,0,40
5359,1785284673689,1785284673689,0,0.430,0,40
5360,1785284673689,1785284673689,0,0.404,0,40
5361,1785284673815,1785284673815,0,0.378,0,40
5362,1785284673815,1785284673815,0,0.355,0,40
5363,1785284673815,1785284673815,0,0.333,0,40
5364,1785284673815,1785284673815,0,0.312,0,40
5365,1785284673815,1785284673815,0,0.292,0,40
5366,1785284673815,1785284673815,0,0.274,0,40
5367,1785284673815,1785284673815,0,0.257,0,40
5368,1785284673816,1785284673815,1,0.303,0,40
5369,1785284673816,1785284673816,0,0.347,0,40
5370,1785284673816,1785284673816,0,0.325,0,40
5371,1785284673816,1785284673816,0,0.305,0,40
5372,1785284673816,1785284673816,0,0.286,0,40
5373,1785284673941,1785284673941,0,0.268,0,40
5374,1785284673942,1785284673941,1,0.314,0,40
5375,1785284673942,1785284673941,1,0.294,0,40
5376,1785284673942,1785284673942,0,0.338,0,40
5377,1785284673942,1785284673942,0,0.317,0,40
5378,1785284673942,1785284673942,0,0.297,0,40
5379,1785284673943,1785284673943,0,0.279,0,40
5380,1785284673943,1785284673943,0,0.261,0,40
5381,1785284673943,1785284673943,0,0.245,0,40
5382,1785284673943,1785284673943,0,0.230,0,40
5383,1785284673944,1785284673943,1,0.278,0,40
5384,1785284673944,1785284673944,0,0.323,0,40
5385,1785284673947,1785284673944,3,0.490,0,40
5386,1785284674070,1785284674070,0,0.647,0,40
5387,1785284674071,1785284674070,1,0.669,0,40
5388,1785284674071,1785284674070,1,0.627,0,40
5389,1785284674071,1785284674071,0,0.651,0,40
5390,1785284674071,1785284674071,0,0.610,0,40
5391,1785284674072,1785284674072,0,0.572,0,40
5392,1785284674072,1785284674072,0,0.536,0,40
5393,1785284674072,1785284674072,0,0.503,0,40
5394,1785284674072,1785284674072,0,0.471,0,40
5395,1785284674072,1785284674072,0,0.442,0,40
5396,1785284674072,1785284674072,0,0.414,0,40
5397,1785284674072,1785284674072,0,0.388,0,40
5398,1785284674198,1785284674198,0,0.364,0,40
5399,1785284674198,1785284674198,0,0.341,0,40
5400,1785284674199,1785284674198,1,0.382,0,40
5401,1785284674199,1785284674198,1,0.358,0,40
5402,1785284674199,1785284674199,0,0.399,0,40
5403,1785284674199,1785284674199,0,0.374,0,40
5404,1785284674199,1785284674199,0,0.350,0,40
5405,1785284674199,1785284674199,0,0.328,0,40
5406,1785284674199,1785284674199,0,0.308,0,40
5407,1785284674199,1785284674199,0,0.289,0,40
5408,1785284674201,1785284674199,2,0.396,0,40
5409,1785284674201,1785284674201,0,0.496,0,40
5410,1785284674201,1785284674201,0,0.465,0,40
5411,1785284674327,1785284674326,1,0.498,0,40
5412,1785284674327,1785284674326,1,0.467,0,40
5413,1785284674327,1785284674326,1,0.438,0,40
5414,1785284674327,1785284674326,1,0.411,0,40
5415,1785284674327,1785284674327,0,0.447,0,40
5416,1785284674327,1785284674327,0,0.419,0,40
5417,1785284674327,1785284674327,0,0.393,0,40
5418,1785284674327,1785284674327,0,0.369,0,40
5419,1785284674327,1785284674327,0,0.346,0,40
5420,1785284674327,1785284674327,0,0.324,0,40
5421,1785284674327,1785284674327,0,0.304,0,40
5422,1785284674327,1785284674327,0,0.285,0,40
5423,1785284674452,1785284674452,0,0.267,0,40
5424,1785284674453,1785284674452,1,0.313,0,40
5425,1785284674453,1785284674453,0,0.356,0,40
5426,1785284674453,1785284674453,0,0.334,0,40
5427,1785284674453,1785284674453,0,0.313,0,40
5428,1785284674453,1785284674453,0,0.293,0,40
5429,1785284674453,1785284674453,0,0.275,0,40
5430,1785284674453,1785284674453,0,0.258,0,40
5431,1785284674453,1785284674453,0,0.242,0,40
5432,1785284674453,1785284674453,0,0.226,0,40
5433,1785284674454,1785284674453,1,0.275,0,40
5434,1785284674454,1785284674453,1,0.258,0,40
5435,1785284674454,1785284674454,0,0.304,0,40
5436,1785284674580,1785284674580,0,0.285,0,40
5437,1785284674580,1785284674580,0,0.267,0,40
5438,1785284674580,1785284674580,0,0.251,0,40
5439,1785284674580,1785284674580,0,0.235,0,40
5440,1785284674580,1785284674580,0,0.220,0,40
5441,1785284674580,1785284674580,0,0.206,0,40
5442,1785284674580,1785284674580,0,0.194,0,40
5443,1785284674580,1785284674580,0,0.181,0,40
5444,1785284674580,1785284674580,0,0.170,0,40
5445,1785284674580,1785284674580,0,0.159,0,40
5446,1785284674580,1785284674580,0,0.149,0,40
5447,1785284674580,1785284674580,0,0.140,0,40
5448,1785284674706,1785284674706,0,0.131,0,40
5449,1785284674706,1785284674706,0,0.123,0,40
5450,1785284674706,1785284674706,0,0.115,0,40
5451,1785284674706,1785284674706,0,0.108,0,40
5452,1785284674707,1785284674706,1,0.164,0,40
5453,1785284674707,1785284674707,0,0.216,0,40
5454,1785284674707,1785284674707,0,0.203,0,40
5455,1785284674707,1785284674707,0,0.190,0,40
5456,1785284674707,1785284674707,0,0.178,0,40
5457,1785284674708,1785284674708,0,0.167,0,40
5458,1785284674708,1785284674708,0,0.157,0,40
5459,1785284674708,1785284674708,0,0.147,0,40
5460,1785284674708,1785284674708,0,0.138,0,40
5461,1785284674833,1785284674833,0,0.129,0,40
5462,1785284674833,1785284674833,0,0.121,0,40
5463,1785284674833,1785284674833,0,0.113,0,40
5464,1785284674833,1785284674833,0,0.106,0,40
5465,1785284674833,1785284674833,0,0.100,0,40
5466,1785284674833,1785284674833,0,0.093,0,40
5467,1785284674834,1785284674833,1,0.150,0,40
5468,1785284674834,1785284674833,1,0.141,0,40
5469,1785284674834,1785284674833,1,0.132,0,40
5470,1785284674834,1785284674833,1,0.124,0,40
5471,1785284674834,1785284674834,0,0.178,0,40
5472,1785284674834,1785284674834,0,0.167,0,40
5473,1785284674960,1785284674960,0,0.157,0,40
5474,1785284674961,1785284674960,1,0.210,0,40
5475,1785284674961,1785284674960,1,0.196,0,40
5476,1785284674961,1785284674961,0,0.247,0,40
5477,1785284674961,1785284674961,0,0.231,0,40
5478,1785284674961,1785284674961,0,0.217,0,40
5479,1785284674961,1785284674961,0,0.203,0,40
5480,1785284674962,1785284674961,1,0.253,0,40
5481,1785284674962,1785284674962,0,0.300,0,40
5482,1785284674962,1785284674962,0,0.281,0,40
5483,1785284674962,1785284674962,0,0.263,0,40
5484,1785284674962,1785284674962,0,0.247,0,40
5485,1785284674963,1785284674962,1,0.294,0,40
5486,1785284674963,1785284674962,1,0.276,0,40
5487,1785284674963,1785284674962,1,0.258,0,40
5488,1785284674963,1785284674963,0,0.305,0,40
5489,1785284675088,1785284675088,0,0.286,0,40
5490,1785284675088,1785284675088,0,0.268,0,40
5491,1785284675088,1785284675088,0,0.251,0,40
5492,1785284675089,1785284675088,1,0.298,0,40
5493,1785284675089,1785284675088,1,0.279,0,40
5494,1785284675089,1785284675088,1,0.262,0,40
5495,1785284675089,1785284675089,0,0.308,0,40
5496,1785284675089,1785284675089,0,0.289,0,40
5497,1785284675089,1785284675089,0,0.271,0,40
5498,1785284675089,1785284675089,0,0.254,0,40
5499,1785284675089,1785284675089,0,0.238,0,40
5500,1785284675089,1785284675089,0,0.223,0,40
5501,1785284675113,1785284675113,0,0.209,0,0
5502,1785284675214,1785284675214,0,0.196,0,40
5503,1785284675216,1785284675214,2,0.309,0,40
5504,1785284675216,1785284675216,0,0.414,0,40
5505,1785284675216,1785284675216,0,0.389,0,40
5506,1785284675216,1785284675216,0,0.364,0,40
5507,1785284675216,1785284675216,0,0.342,0,40
5508,1785284675217,1785284675216,1,0.383,0,40
5509,1785284675217,1785284675217,0,0.421,0,40
5510,1785284675217,1785284675217,0,0.395,0,40
5511,1785284675217,1785284675217,0,0.370,0,40
5512,1785284675217,1785284675217,0,0.347,0,40
5513,1785284675217,1785284675217,0,0.325,0,40
5514,1785284675217,1785284675217,0,0.305,0,40
5515,1785284675343,1785284675343,0,0.286,0,40
5516,1785284675343,1785284675343,0,0.268,0,40
5517,1785284675344,1785284675343,1,0.314,0,40
5518,1785284675344,1785284675343,1,0.294,0,40
5519,1785284675344,1785284675343,1,0.276,0,40
5520,1785284675344,1785284675344,0,0.321,0,40
5521,1785284675344,1785284675344,0,0.301,0,40
5522,1785284675344,1785284675344,0,0.282,0,40
5523,1785284675344,1785284675344,0,0.265,0,40
5524,1785284675344,1785284675344,0,0.248,0,40
5525,1785284675346,1785284675344,2,0.358,0,40
5526,1785284675346,1785284675344,2,0.335,0,40
5527,1785284675471,1785284675471,0,0.439,0,40
5528,1785284675472,1785284675471,1,0.474,0,40
5529,1785284675472,1785284675472,0,0.507,0,40
5530,1785284675472,1785284675472,0,0.475,0,40
5531,1785284675472,1785284675472,0,0.446,0,40
5532,1785284675472,1785284675472,0,0.418,0,40
5533,1785284675472,1785284675472,0,0.392,0,40
5534,1785284675472,1785284675472,0,0.367,0,40
5535,1785284675472,1785284675472,0,0.344,0,40
5536,1785284675472,1785284675472,0,0.323,0,40
5537,1785284675474,1785284675472,2,0.428,0,40
5538,1785284675474,1785284675474,0,0.526,0,40
5539,1785284675474,1785284675474,0,0.493,0,40
